aggLatitude,aggLongitude,aggName,bigCityID,repCode,rptMStateKey,aggDateArt3,aggDateArt4,aggC1,aggC2,aggGenerated,aggPercPrimTreatment,aggPercSecTreatment,aggPercStringentTreatment,aggPercWithoutTreatment,aggCode,
48.393060,12.623070,Massing,,DE_UWWT_2016,DE,20051231,20051231,100,0,6117,,,,0,DEAG_BYDEG-K0355,
48.393169,2.695438,FONTAINEBLEAU,,FR2016,FR,20001231,20001231,100,0,76150,,,,0,FR030000177186,
48.393669,-2.858118,SAINT-BRANDAN-Le Grenieux,,FR2016,FR,20051231,20051231,100,0,2105,,,,0,FR040000122277,
48.394118,16.498927,Raum Ulrichskirchen-Schleinbach (Ulrichskirchen-Schleinbach-Ulrichskirchen),,AT_UWWTD_2017_2,AT,19981231,20051231,99.8,0.2,13500,,,,0,ATAG_3-152,
48.394690,11.058690,Dasing,,DE_UWWT_2016,DE,20051231,20051231,100,0,7491,,,,0,DEAG_BYDON-K0155,
48.394900,10.673210,Horgau,,DE_UWWT_2016,DE,20051231,20051231,100,0,2078,,,,0,DEAG_BYDON-K0026,
48.394953,14.828150,Königswiesen,,AT_UWWTD_2017_2,AT,20051231,20051231,98.5,1.5,5000,,,,0,ATAG_4-40608002,
48.395290,9.974151,Ulm,DE538,DE_UWWT_2016,DE,20001231,20001231,97.7,2.3,160344,2,,,0,DEAG_BW9775100000220,
48.396110,8.976881,Bodelshausen,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,5763,,,,0,DEAG_BW4165100000054,
48.398446,2.367078,MAISSE,,FR2016,FR,20051231,20051231,100,0,2937,,,,0,FR030000191359,
48.398970,9.390448,Oberes Lautertal,,DE_UWWT_2016,DE,20051231,20051231,99.7,0.3,5896,,,,0,DEAG_BW4155100000027,
48.399488,15.800367,Grafenwörth-Fels/Wagram (Grafenwörth-St. Johann),,AT_UWWTD_2017_2,AT,19981231,20051231,99.8,0.2,15000,,,,0,ATAG_3-106,
48.400708,2.466288,MILLY-LA-FORET,,FR2016,FR,20051231,20051231,100,0,8144,,,,0,FR030000191405,
48.400747,15.662871,Raum Krems (Krems-Weinzierl),ATAG_3-119,AT_UWWTD_2017_2,AT,19981231,20001231,99.8,0.2,255000,,,,0,ATAG_3-119,
48.401135,22.174410,Zahony - Szennyvizelvezetesi Agglomeracio,,HU-91271CQ-2018k,HU,20151231,20151231,86.3,6.5,14958,7,0,0,7.2,HU-AGGL-AHX562,
48.401810,10.098330,ZV Holzheim-Steinheim Sitz Neu-Ulm,,DE_UWWT_2016,DE,20051231,20051231,100,0,2760,,,,0,DEAG_BYDON-K0229,
48.402080,9.779110,Blaubeuren-Gerhausen,,DE_UWWT_2016,DE,20051231,20051231,99.2,0.8,12989,,,,0,DEAG_BW4255100000022,
48.402266,3.720617,MARIGNY-LE-CHATEL,,FR2016,FR,20051231,20051231,100,0,1540,,,,0,FR030000110224,
48.403604,-2.913505,QUINTIN,,FR2016,FR,20051231,20051231,100,0,8366,,,,0,FR040000122262,
48.403990,12.777850,Eggenfelden,,DE_UWWT_2016,DE,20001231,20001231,100,0,34925,,,,0,DEAG_BYDEG-K0346,
48.404100,11.761380,Freising,,DE_UWWT_2016,DE,20001231,20001231,100,0,80830,,,,0,DEAG_BYM-K0111,
48.404780,13.022330,Triftern,,DE_UWWT_2016,DE,20051231,20051231,100,0,3263,,,,0,DEAG_BYDEG-K0342,
48.406256,2.854027,VERNOU-LA-CELLE-SUR-SEINE,,FR2016,FR,20051231,20051231,100,0,1468,,,,0,FR030000177494,
48.406901,1.471530,BARJOUVILLE,,FR2016,FR,20051231,20051231,100,0,3442,,,,0,FR030000128024,
48.407315,13.435285,Suben St. Marienkirchen/Schärding,,AT_UWWTD_2017_2,AT,20051231,20051231,98.8,1.2,5500,,,,0,ATAG_4-41425002,
48.407490,9.055338,Steinlach-Wiesaz,,,,,,,,,,,,,,
48.408290,8.889174,Hirrlingen-Starzeltal,,,,,,,,,,,,,,
48.409380,11.479930,Petershausen,,DE_UWWT_2016,DE,20051231,20051231,100,0,6098,,,,0,DEAG_BYM-K0052,
48.409529,2.806417,CHAMPAGNE-SUR-SEINE,,FR2016,FR,20051231,20051231,100,0,9832,,,,0,FR030000177079,
48.409930,8.009481,Gengenbach,,DE_UWWT_2016,DE,19981231,20001231,98.4,1.6,23330,,,,0,DEAG_BW3175100000007,
48.410000,18.640000,Nova Bana,,SK6,SK,20041231,20041231,77.35,21.25,7100,,,,1.4,SKA6120552,
48.410000,20.320000,Tornala,,SK6,SK,20121231,20121231,58.23,40.77,7290,,,,1,SKA6080543,
48.410000,18.080000,Vycapy - Opatovce,,SK6,SK,20041231,20041231,58.8,39.71,2900,,,,1.49,SKA4030418,
48.410000,22.090000,Cierna nad Tisou,,SK6,SK,20041231,20041231,96.19,3.81,3000,,,,0,SKA8110652,
48.410000,17.480000,Sucha nad Parnou,,SK6,SK,20041231,20041231,59.4,39.43,3670,,,,1.17,SKA2070308,
48.410170,10.426100,Jettingen-Scheppach,,DE_UWWT_2016,DE,20001231,20001231,100,0,16675,,,,0,DEAG_BYDON-K0209,
48.410720,12.831090,Hebertsfelden,,DE_UWWT_2016,DE,20051231,20051231,100,0,3000,,,,0,DEAG_BYDEG-K0315,
48.411340,11.610530,Kranzberg,,DE_UWWT_2016,DE,20051231,20051231,100,0,4277,,,,0,DEAG_BYM-K0102,
48.411363,3.239787,BRAY-SUR-SEINE,,FR2016,FR,20051231,20051231,100,0,3035,,,,0,FR030000177051,
48.411510,9.498244,Münsingen,,DE_UWWT_2016,DE,20001231,20001231,99.7,0.3,18065,,,,0,DEAG_BW4155100000032,
48.412020,7.774285,Meißenheim,,DE_UWWT_2016,DE,20051231,20051231,98.4,1.6,3401,,,,0,DEAG_BW3175100000021,
48.412580,10.887350,Augsburg,DE025,DE_UWWT_2016,DE,20001231,20001231,100,0,538287,,,,0,DEAG_BYDON-K0001,
48.412642,13.520001,Taufkirchen/Pram,,AT_UWWTD_2017_2,AT,20051231,20051231,98.5,1.5,8000,,,,0,ATAG_4-41426001,
48.413310,13.222020,Bad Griesbach im Rottal,,DE_UWWT_2016,DE,20001231,20001231,100,0,15376,,,,0,DEAG_BYDEG-K0183,
48.413843,1.358858,SAINT-GEORGES-SUR-EURE,,FR2016,FR,20051231,20051231,100,0,3254,,,,0,FR030000128337,
48.413900,11.981580,Wartenberg,,DE_UWWT_2016,DE,20051231,20051231,100,0,6809,,,,0,DEAG_BYM-K0080,
48.414834,-1.373430,SAINT-BRICE-EN-COGLES,,FR2016,FR,20051231,20051231,100,0,3390,,,,0,FR040000135257,
48.415245,-2.321400,JUGON-LES-LACS - COMMUNE NOUVELLE-(Ville),,FR2016,FR,20051231,20051231,100,0,3145,,,,0,FR040000122084,
48.415473,14.613626,Gutau,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3600,,,,0,ATAG_4-40603001,
48.416150,10.278790,ZV Unteres Günztal Sitz Ichenhausen,,DE_UWWT_2016,DE,20001231,20001231,100,0,22766,,,,0,DEAG_BYDON-K0213,
48.418872,7.377320,BARR,,FR2016,FR,19981231,19981231,100,0,54720,,,,0,FR020000167557,
48.418970,13.337510,Pocking,,DE_UWWT_2016,DE,20051231,20051231,100,0,9275,,,,0,DEAG_BYDEG-K0203,
48.418979,-1.742720,COMBOURG,,FR2016,FR,20051231,20051231,100,0,4700,,,,0,FR040000135085,
48.419291,-4.623621,SAINT-RENAN,,FR2016,FR,20051231,20051231,100,0,6800,,,,0,FR040000129260,
48.419398,14.475053,Neumarkt/Mühlkreis,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3500,,,,0,ATAG_4-40612001,
48.420000,21.970000,Kralovsky Chlmec,,SK6,SK,20081231,20081231,52.43,46.07,7100,,,,1.5,SKA8110655,
48.420000,18.410000,Topolcianky,,SK6,SK,20151231,20151231,27.89,70.71,2650,,,,1.4,SKA4070461,
48.420290,16.167759,Sierndorf-Göllersdorf (Sierndorf-Sierndorf),,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,9000,,,,0,ATAG_3-828,
48.420770,10.944720,Friedberg-Nord,,DE_UWWT_2016,DE,20051231,20051231,100,0,4945,,,,0,DEAG_BYDON-K0163,
48.421128,7.685664,ERSTEIN,,FR2016,FR,19981231,19981231,100,0,28217,,,,0,FR020000167130,
48.421940,8.495290,Loßburg-Wittendorf,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,2467,,,,0,DEAG_BW2375100000083,
48.422858,-3.420252,CALLAC,,FR2016,FR,20051231,20051231,100,0,1605,,,,0,FR040000122025,
48.423018,-0.624332,AMBRIERES-LES-VALLEES,,FR2016,FR,20051231,20051231,100,0,2526,,,,0,FR040000053003,
48.423048,-0.805832,GORRON,,FR2016,FR,20051231,20051231,100,0,2042,,,,0,FR040000053107,
48.423830,10.185160,Bibertal,,DE_UWWT_2016,DE,20051231,20051231,100,0,4450,,,,0,DEAG_BYDON-K0212,
48.424470,10.031260,Zweckverband Klärwerk Steinhäule,DE538,DE_UWWT_2016,DE,20001231,20001231,100,0,230739,,,,0,DEAG_BYDON-K0220,
48.424560,10.593340,Zusmarshausen,,DE_UWWT_2016,DE,20051231,20051231,100,0,8792,,,,0,DEAG_BYDON-K0006,
48.427809,2.150446,ETAMPES,,FR2016,FR,20001231,20001231,100,0,46066,,,,0,FR030000191223,
48.428821,14.777251,Unterweißenbach,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,4200,,,,0,ATAG_4-40621001,
48.429349,-4.719142,PLOUARZEL,,FR2016,FR,20051231,20051231,100,0,3062,,,,0,FR040000129177,
48.429620,11.560730,Hohenkammer,,DE_UWWT_2016,DE,20051231,20051231,100,0,3592,,,,0,DEAG_BYM-K0110,
48.430000,19.790000,Poltar,,SK6,SK,20041231,20041231,90.8,7.81,4000,,,,1.39,SKA6070541,
48.430000,17.800000,Hlohovec,,SK6,SK,20101231,20101231,95.41,4.29,27500,,,,0.3,SKA2030031,
48.430120,10.438450,AW-Verband Haldenwang-Röfingen S.Haldenwang,,DE_UWWT_2016,DE,20051231,20051231,100,0,2130,,,,0,DEAG_BYDON-K0207,
48.430440,8.589838,Horb-Dettingen,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,8417,,,,0,DEAG_BW2375100000089,
48.430625,14.538739,Kefermarkt,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,3200,,,,0,ATAG_4-40607001,
48.430809,15.204372,Ottenschlag,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,2600,,,,0,ATAG_3-296,
48.431350,12.964750,Pfarrkirchen,,DE_UWWT_2016,DE,20001231,20001231,100,0,26077,,,,0,DEAG_BYDEG-K0369,
48.431360,13.097750,Bad Birnbach,,DE_UWWT_2016,DE,20001231,20001231,100,0,17391,,,,0,DEAG_BYDEG-K0364,
48.432090,8.782717,Unteres Eyachtal,,DE_UWWT_2016,DE,20051231,20051231,99.5,0.5,7015,,,,0,DEAG_BW4175100000002,
48.432500,11.977140,Langenpreising,,DE_UWWT_2016,DE,20051231,20051231,100,0,4941,,,,0,DEAG_BYM-K0077,
48.432520,12.571980,Gangkofen,,DE_UWWT_2016,DE,20051231,20051231,100,0,5564,,,,0,DEAG_BYDEG-K0307,
48.432780,8.812539,Starzach-Börstingen,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,7252,,,,0,DEAG_BW4165100000063,
48.433330,0.088839,ALENCON,,FR2016,FR,20001231,20001231,100,0,69105,,,,0,FR040000161001,
48.434681,2.350562,VAYRES-SUR-ESSONNE,,FR2016,FR,20051231,20051231,100,0,2647,,,,0,FR030000191639,
48.434750,10.695090,Adelsried-Bonstetten Sitz Bonstetten,,DE_UWWT_2016,DE,20051231,20051231,100,0,2673,,,,0,DEAG_BYDON-K0030,
48.434780,7.807187,Neuried-Schutterwald,,,,,,,,,,,,,,
48.435217,5.134339,JOINVILLE,,FR2016,FR,20051231,20051231,100,0,1850,,,,0,FR030000152250,
48.435660,8.938415,Neckar-Katzenbachtal,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,9790,,,,0,DEAG_BW4165100000057,
48.436126,13.653947,Kopfing/Innkreis,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,2500,,,,0,ATAG_4-41411001,
48.436170,10.124740,Nersingen,,DE_UWWT_2016,DE,20051231,20051231,100,0,6494,,,,0,DEAG_BYDON-K0222,
48.437430,11.605470,Allershausen,,DE_UWWT_2016,DE,20051231,20051231,100,0,7336,,,,0,DEAG_BYM-K0116,
48.437520,6.804406,BERTRICHAMPS,,FR2016,FR,20051231,20051231,100,0,7717,,,,0,FR020000154065,
48.438124,16.606904,Gaweinstal-Bad Pirawath (Oberer Weidenbach),,AT_UWWTD_2017_2,AT,19981231,20051231,99.8,0.2,13000,,,,0,ATAG_3-772,
48.439120,10.825270,AZV Schmuttertal Sitz Hirblingen,,DE_UWWT_2016,DE,20001231,20001231,100,0,59098,,,,0,DEAG_BYDON-K0042,
48.439257,2.441306,MOIGNY-SUR-ECOLE,,FR2016,FR,20051231,20051231,100,0,2686,,,,0,FR030000191408,
48.440000,17.000000,Malacky,,SK6,SK,20101231,20101231,89.17,10.64,20000,,,,0.19,SKA1060014,
48.440000,19.650000,Cinobana,,SK6,SK,20151231,20151231,36.37,62.93,2120,,,,0.7,SKA6070538,
48.440310,10.406120,Burgau,,DE_UWWT_2016,DE,20051231,20051231,100,0,12302,,,,0,DEAG_BYDON-K0198,
48.442113,-0.499584,LASSAY-LES-CHATEAUX,,FR2016,FR,20051231,20051231,100,0,3524,,,,0,FR040000053127,
48.442231,15.990428,Raum Großweikersdorf (Mittleres Schmidatal),,AT_UWWTD_2017_2,AT,19981231,20051231,99.8,0.2,14000,,,,0,ATAG_3-731,
48.442234,16.426324,Raum Grossrussbach (Oberes Rußbachtal),,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,6000,,,,0,ATAG_3-301,
48.442780,12.430120,Binabiburg,,DE_UWWT_2016,DE,20051231,20051231,100,0,4256,,,,0,DEAG_BYLA-K0065,
48.443250,8.685054,Horb,,DE_UWWT_2016,DE,19981231,20001231,99.6,0.4,15983,,,,0,DEAG_BW2375100000092,
48.444040,8.742495,Horb am Neckar-Mühlen,,DE_UWWT_2016,DE,20051231,20051231,99.6,0.4,2235,,,,0,DEAG_BW2375100000087,
48.445010,11.786870,Zolling,,DE_UWWT_2016,DE,20051231,20051231,100,0,7658,,,,0,DEAG_BYM-K0114,
48.445020,10.093850,Elchingen,,DE_UWWT_2016,DE,20051231,20051231,100,0,10016,,,,0,DEAG_BYDON-K0232,
48.445723,1.404183,AMILLY-SAINT-GEORGES-SUR-EURE-LA TAYE,,FR2016,FR,20051231,20051231,100,0,2419,,,,0,FR030000228337,
48.445921,14.089855,Niederwaldkirchen,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3000,,,,0,ATAG_4-41323001,
48.445937,2.784136,HERICY,,FR2016,FR,20051231,20051231,100,0,6080,,,,0,FR030000177226,
48.446160,9.667834,Heroldstatt-Süd,,DE_UWWT_2016,DE,20051231,20051231,99.2,0.8,3527,,,,0,DEAG_BW4255100000028,
48.446878,-0.199198,PRE-EN-PAIL,,FR2016,FR,20051231,20051231,100,0,3072,,,,0,FR040000053185,
48.447190,11.857970,Langenbach,,DE_UWWT_2016,DE,20051231,20051231,100,0,3293,,,,0,DEAG_BYM-K0093,
48.448217,14.362237,Reichenau/Mühlkreis,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,2567,,,,0,ATAG_4-41619002,
48.448803,2.603032,BARBIZON,,FR2016,FR,20051231,20051231,100,0,1465,,,,0,FR030000177022,
48.449037,6.742614,BACCARAT,,FR2016,FR,20051231,20051231,100,0,4801,,,,0,FR020000154039,
48.449380,13.375040,Ruhstorf an der Rott,,DE_UWWT_2016,DE,20051231,20051231,100,0,13069,,,,0,DEAG_BYDEG-K0178,
48.450000,18.800000,Hodrusa - Hamre,,SK6,SK,20151231,20151231,41.65,56.85,2600,,,,1.5,SKA6120550,
48.450000,17.760000,Leopoldov,,SK6,SK,20041231,20041231,73.86,25.54,6020,,,,0.6,SKA2030272,
48.450000,18.890000,Banska Stiavnica,,SK6,SK,20101231,20101231,89.34,10.26,10100,,,,0.4,SKA6020158,
48.451620,12.182940,Altfraunhofen,,DE_UWWT_2016,DE,20051231,20051231,100,0,2377,,,,0,DEAG_BYLA-K0068,
48.451871,15.719418,Hadersdorf-Kammern,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,5000,,,,0,ATAG_3-355,
48.451930,1.577921,NOGENT-LE-PHAYE,,FR2016,FR,20051231,20051231,100,0,2146,,,,0,FR030000128278,
48.452240,12.154160,Vilsheim,,DE_UWWT_2016,DE,20051231,20051231,100,0,2077,,,,0,DEAG_BYLA-K0096,
48.452299,-4.270079,LANDERNEAU,,FR2016,FR,20001231,20001231,100,0,30375,,,,0,FR040000129103,
48.453130,11.652490,Kirchdorf a.d. Amper,,DE_UWWT_2016,DE,20051231,20051231,100,0,2963,,,,0,DEAG_BYM-K0118,
48.453688,1.506532,CHARTRES,,FR2016,FR,20001231,20001231,100,0,82731,,,,0,FR030000128085,
48.454610,10.229020,Leipheim,,DE_UWWT_2016,DE,20051231,20051231,100,0,13730,,,,0,DEAG_BYDON-K0199,
48.455260,9.342074,St Johann-Degental,,DE_UWWT_2016,DE,20051231,20051231,99.7,0.3,6686,,,,0,DEAG_BW4155100000049,
48.455372,1.249812,COURVILLE-SUR-EURE,,FR2016,FR,20051231,20051231,100,0,2795,,,,0,FR030000128116,
48.456440,11.842970,Haag a.d. Amper,,DE_UWWT_2016,DE,20051231,20051231,100,0,4320,,,,0,DEAG_BYM-K0104,
48.456489,-2.051512,DINAN-Lanvallay,,FR2016,FR,20001231,20001231,100,0,35855,,,,0,FR040000122050,
48.458199,7.486780,OBERNAI,,FR2016,FR,19981231,19981231,100,0,104305,,,,0,FR020000167329,
48.458550,8.424459,Freudenstadt-Manbachtal,,DE_UWWT_2016,DE,19981231,20001231,99.6,0.4,19523,,,,0,DEAG_BW2375100000100,
48.458860,16.239039,Raum Senningbach,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,5000,,,,0,ATAG_3-1041,
48.459078,14.267119,Mittleres Rodltal,,AT_UWWTD_2017_2,AT,20051231,20051231,98.5,1.5,5500,,,,0,ATAG_4-41627001,
48.459183,16.622741,Raum Hohenruppersdorf (Matzen-Raggendorf-Kleinharras) oder Raum Hohenruppersdorf (Kleinharraserbach),,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,6000,,,,0,ATAG_3-166,
48.459310,10.880350,Gersthofen,,DE_UWWT_2016,DE,20001231,20001231,100,0,36466,,,,0,DEAG_BYDON-K0013,
48.459700,10.832370,Gablingen,,DE_UWWT_2016,DE,20051231,20051231,100,0,2656,,,,0,DEAG_BYDON-K0022,
48.460000,18.100000,Preselany,,SK6,SK,20121231,20121231,18.42,80.16,6070,,,,1.42,SKA4060450,
48.460000,17.160000,Rohoznik - okres Malacky,,SK6,SK,20121231,20121231,94.58,3.92,3000,,,,1.5,SKA1060237,
48.460000,16.920000,Gajary,,SK6,SK,20041231,20041231,81.02,18.98,2990,,,,0,SKA1060231,
48.462320,10.935480,Affing,,DE_UWWT_2016,DE,20051231,20051231,100,0,3606,,,,0,DEAG_BYDON-K0158,
48.463068,-4.557394,MILIZAC,,FR2016,FR,20051231,20051231,100,0,2053,,,,0,FR040000129149,
48.463577,7.733399,PLOBSHEIM,,FR2016,FR,20051231,20051231,100,0,3636,,,,0,FR020000167378,
48.464010,12.375950,Vilsbiburg,,DE_UWWT_2016,DE,20051231,20051231,100,0,12711,,,,0,DEAG_BYLA-K0101,
48.464280,10.288580,Günzburg,,DE_UWWT_2016,DE,20001231,20001231,100,0,67283,,,,0,DEAG_BYDON-K0211,
48.464399,13.434649,Schärding und Umgebung,,AT_UWWTD_2017_2,AT,19981231,20001231,98.5,1.5,27000,,,,0,ATAG_4-41422001,
48.464589,3.221928,ORMES-SUR-VOULZIE,,FR2016,FR,20051231,20051231,100,0,2020,,,,0,FR030000177347,
48.465247,16.808219,Raum Sulz (Velm/Götzendorf-Götzendorf) oder „Raum Sulz (Sulzbach)“,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,6000,,,,0,ATAG_3-221,
48.467009,16.861664,Dürnkrut,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,3400,,,,0,ATAG_3-212,
48.467149,-1.479722,ANTRAIN,,FR2016,FR,20051231,20051231,100,0,14700,,,,0,FR040000135004,
48.467190,8.478128,Freudenstadt-Dornstetten,,,,,,,,,,,,,,
48.467322,13.798249,Hofkirchen/Mühlkreis,,AT_UWWTD_2017_2,AT,20051231,20051231,98.5,1.5,5000,,,,0,ATAG_4-41312002,
48.467600,14.177731,St. Veit/Mühlkreis,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,2500,,,,0,ATAG_4-41337001,
48.468450,10.653660,Welden,,DE_UWWT_2016,DE,20051231,20051231,100,0,3977,,,,0,DEAG_BYDON-K0035,
48.468621,-2.495310,LAMBALLE-(Souleville),,FR2016,FR,20001231,20001231,100,0,61985,,,,0,FR040000122093,
48.468790,9.222309,Oberes Echaztal,,DE_UWWT_2016,DE,19981231,20001231,99.7,0.3,62619,,,,0,DEAG_BW4155100000051,
48.469310,15.702156,Raum Langenlois-Schönberg (Langenlois-Haindorf),,AT_UWWTD_2017_2,AT,19981231,20001231,99.8,0.2,70000,,,,0,ATAG_3-851,
48.469494,21.502780,Palhaza - Szennyvizelvezetesi Agglomeracio,,HU-91271CQ-2018k,HU,20151231,20151231,81.1,17.8,4028,18,0,0,1.1,HU-AGGL-AHY487,
48.471630,-2.687311,YFFINIAC,,FR2016,FR,20001231,20001231,100,0,87450,,,,0,FR040000122389,
48.472064,3.118067,DONNEMARIE-DONTILLY,,FR2016,FR,20051231,20051231,100,0,2350,,,,0,FR030000177159,
48.472550,8.160927,Oberes Renchtal,,DE_UWWT_2016,DE,19981231,20051231,98.4,1.6,10877,,,,0,DEAG_BW3175100000009,
48.472690,11.132560,Aichach,,DE_UWWT_2016,DE,20001231,20001231,100,0,39774,,,,0,DEAG_BYDON-K0164,
48.472710,7.937892,Offenburg,,,,,,,,,,,,,,
48.473080,11.503540,ZV Oberes Ilmtal Sitz Reichertshausen,,DE_UWWT_2016,DE,20051231,20051231,100,0,7062,,,,0,DEAG_BYIN-K0032,
48.473814,13.964665,Altenfelden-Neundling,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,2300,,,,0,ATAG_4-41304001,
48.473856,1.771640,AUNEAU,,FR2016,FR,20051231,20051231,100,0,4934,,,,0,FR030000128015,
48.474060,8.496816,Oberes Glattal,,,,,,,,,,,,,,
48.496024,13.739632,Engelhartszell,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,3500,,,,0,ATAG_4-41407001,
48.496211,13.935042,Kleines Mühltal,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3000,,,,0,ATAG_4-41304002,
48.496297,7.199720,SCHIRMECK,,FR2016,FR,19981231,19981231,100,0,13913,,,,0,FR020000167448,
48.496830,10.123080,Langenau,,DE_UWWT_2016,DE,20001231,20001231,99.2,0.8,15899,,,,0,DEAG_BW4255100000031,
48.497170,9.204383,Reutlingen-Betzingen,,DE_UWWT_2016,DE,19981231,20001231,99.7,0.3,109537,,,,0,DEAG_BW4155100000052,
48.497930,9.385661,Ermstal,,DE_UWWT_2016,DE,19981231,20001231,99.7,0.3,80495,,,,0,DEAG_BW4155100000050,
48.497970,11.602790,Schweitenkirchen,,DE_UWWT_2016,DE,20051231,20051231,100,0,2159,,,,0,DETP_BYIN-K0162,
48.498240,10.915610,Rehling,,DE_UWWT_2016,DE,20051231,20051231,100,0,2235,,,,0,DEAG_BYDON-K0152,
48.498266,0.316556,SAINT-LEGER-SUR-SARTHE-LE MELE-SUR-SARTHE,,FR2016,FR,20051231,20051231,100,0,770,,,,0,FR040000161258,
48.498570,-4.499264,BOURG-BLANC,,FR2016,FR,20051231,20051231,100,0,2228,,,,0,FR040000129015,
48.499204,-1.949515,PLEUDIHEN-SUR-RANCE,,FR2016,FR,20051231,20051231,100,0,3860,,,,0,FR040000122197,
48.499270,11.373490,Gerolsbach,,DE_UWWT_2016,DE,20051231,20051231,100,0,2406,,,,0,DETP_BYIN-K0161,
48.500000,16.980000,Velke Levare,,SK6,SK,20041231,20041231,34.26,64.78,4770,,,,0.96,SKA1060233,
48.500000,17.430000,Smolenice,,SK6,SK,20041231,20041231,64.43,35.57,3330,,,,0,SKA2070299,
48.500150,12.042500,Eching OT Weixerau,,DE_UWWT_2016,DE,20051231,20051231,100,0,2339,,,,0,DEAG_BYLA-K0099,
48.500260,10.023550,Mittleres Lonetal,,,,,,,,,,,,,,
48.535650,12.956280,Johanniskirchen,,DE_UWWT_2016,DE,20051231,20051231,100,0,3426,,,,0,DEAG_BYDEG-K0343,
48.536047,14.820648,Liebenau,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3500,,,,0,ATAG_4-40611001,
48.536284,-1.745608,DOL-DE-BRETAGNE,,FR2016,FR,20051231,20051231,100,0,6070,,,,0,FR040000135095,
48.536885,-4.672613,PLOUDALMEZEAU,,FR2016,FR,20051231,20051231,100,0,5770,,,,0,FR040000129178,
48.536993,-4.469605,PLOUVIEN,,FR2016,FR,20051231,20051231,100,0,2245,,,,0,FR040000129209,
48.538430,10.232310,Niederstotzingen,,DE_UWWT_2016,DE,20051231,20051231,99.4,0.6,5982,,,,0,DEAG_BW1355100000071,
48.539080,-3.183977,GRACES-ZI (GUINGAMP),,FR2016,FR,20001231,20001231,100,0,87233,,,,0,FR040000122067,
48.539540,9.922803,Lonsee-Amstetten,,,,,,,,,,,,,,
48.539550,7.981930,Appenweier-Urloffen,,DE_UWWT_2016,DE,19981231,20001231,98.4,1.6,17718,,,,0,DEAG_BW3175100000012,
48.540000,18.770000,Hlinik nad Hronom,,SK6,SK,20041231,20041231,74.06,24.18,4100,,,,1.76,SKA6130554,
48.540000,20.400000,Plesivec,,SK6,SK,20151231,20151231,100,0,2190,,,,0,SKA8080637,
48.540000,17.030000,Zavod,,SK6,SK,20041231,20041231,75.68,22.85,2785,,,,1.47,SKA1060232,
48.540000,21.260000,Milhost,,SK6,SK,20121231,20121231,55.09,43.52,5300,,,,1.39,SKA8060619,
48.540060,11.874160,Hörgertshausen,,DE_UWWT_2016,DE,20051231,20051231,100,0,2072,,,,0,DEAG_BYM-K0103,
48.540303,16.510356,Raum Ernstbrunn (Ladendorf-Ladendorf),,AT_UWWTD_2017_2,AT,19981231,20051231,99.8,0.2,14000,,,,0,ATAG_3-733,
48.540884,13.569210,Esternberg,,AT_UWWTD_2017_2,AT,20051231,20051231,98.4,1.6,3000,,,,0,ATAG_4-41409001,
48.540957,-2.969514,CHATELAUDREN,,FR2016,FR,20051231,20051231,100,0,4456,,,,0,FR040000122038,
48.542382,14.394679,Reichenthal,,AT_UWWTD_2017_2,AT,20051231,20051231,98.6,1.4,2200,,,,0,ATAG_4-41620001,
48.543190,11.514380,Pfaffenhofen/Ilm,,DE_UWWT_2016,DE,20001231,20001231,100,0,51075,,,,0,DEAG_BYIN-K0004,
48.544320,2.664226,MELUN,FR132,FR2016,FR,20001231,20001231,100,0,203388,,,,0,FR030000177288,
48.546494,-0.465863,CHAPELLE-D'ANDAINE,,FR2016,FR,20051231,20051231,100,0,730,,,,0,FR040000161096,
48.547194,16.780420,Zistersdorf,,AT_UWWTD_2017_2,AT,20051231,20051231,99.8,0.2,9000,,,,0,ATAG_3-72,
