"Muni_ID","ID","Muni","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","bean","chickpea","other_pulses","other_industry","sunflower","horticulture_extensive","horticulture_intensive","potato","oat","maize","olive_groves","vineyards","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","lemon","orange","other_citrus","tangerine","new_lu_kc"
806,"1500806","Lagoa",0,0,0,0,0,0,0,0,0,0,0.0088,0.0528,0.00952,0,0,0,0,0.0072554,0,0.0145108,0,0,0,0,0.0280662,0.0093554,0,0.0065,0.481,0.0065,0.0585,0.6828078
807,"1500807","Lagos",0.016,0,0.014,0,0.008,0,0,0,0,0,0.1056,0.132,0.03808,0.007,0.096,0,0,0,0,0.1305972,0,0,0.0093554,0,0.0561324,0.0374216,0.0093554,0,0.1365,0,0.0065,0.802542
808,"1500808","Loulé",0,0,0,0,0,0,0,0,0,0,0.0088,0.0264,0,0,0,0,0,0,0,0.0217662,0,0,0,0,0.0187108,0.0093554,0,0.0065,0.455,0.0195,0.104,0.6700324
809,"1500809","Monchique",0.016,0.03066666666,0,0,0.008,0,0,0,0,0,0.0528,0.088,0.11424,0,0.08,0,0,0,0,0,0,0,0.0093554,0,0.0187108,0.0280662,0,0.091,0.2015,0,0.026,0.76433906666
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0.0145108,0,0,0,0,0.0841986,0.0093554,0,0.0065,0.494,0,0.039,0.6915648
811,"1500811","Portimão",0.008,0.06133333332,0,0,0,0,0,0,0,0,0.0264,0.0968,0.00952,0,0.016,0,0,0,0,0.0580432,0.0072554,0,0,0,0.0561324,0.0654878,0,0.013,0.26,0,0.0585,0.73647213332
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0,0,0,0,0,0.02856,0,0.016,0,0,0,0,0.0145108,0,0,0,0,0,0.0093554,0,0.0715,0.416,0.039,0.0715,0.6664262
813,"1500813","Silves",0,0,0,0,0,0,0,0,0,0,0.0088,0.0088,0,0,0.008,0,0,0,0,0.0072554,0,0,0,0,0.0093554,0,0,0.013,0.481,0.0065,0.1235,0.6662108
814,"1500814","Tavira",0,0,0,0,0,0,0,0,0,0,0.0088,0.0176,0.00952,0,0,0,0,0,0,0.036277,0,0,0,0,0.0280662,0.0187108,0,0.0065,0.5135,0.0065,0.0325,0.677974
815,"1500815","Vila do Bispo",0,0,0,0,0.048,0,0.0135,0,0,0,0.1496,0.3344,0.01904,0,0.048,0,0,0,0,0,0.181385,0,0,0,0.0187108,0,0,0,0.013,0,0,0.8256358
816,"1500816","Vila Real de Santo António",0,0,0,0,0.008,0,0,0,0,0,0.0968,0.0264,0.03808,0,0.008,0,0,0,0,0.0145108,0,0,0,0,0.1216202,0.0187108,0,0.0455,0.338,0,0.039,0.7546218
